time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-23T13:33:51.590Z,35.6098333,-117.4083333,7.16,0.95,ml,15.0,154.0,0.04969,0.16,ci,ci39975231,2022-03-23T13:37:50.222Z,"17km S of Trona, CA",earthquake,0.44,0.72,0.122,12.0,automatic,ci,ci
2022-03-23T13:31:59.620Z,19.136833190918,-155.450164794922,31.5,1.91999996,md,31.0,178.0,,0.170000002,hv,hv72959962,2022-03-23T13:35:02.470Z,"7 km SSE of Pāhala, Hawaii",earthquake,0.84,1.09000003,0.49000001,5.0,automatic,hv,hv
2022-03-23T13:43:48.900Z,32.6536674,-115.7344971,8.42,1.3,ml,15.0,120.0,0.008099,0.16,ci,ci39975255,2022-03-23T13:45:54.138Z,"16km WNW of Progreso, B.C., MX",earthquake,0.65,0.79,0.356,7.0,automatic,ci,ci
2022-03-23T13:26:09.810Z,17.9053333333333,-66.8716666666667,15.1,2.69,md,15.0,199.0,,0.13,pr,pr71341618,2022-03-23T13:41:49.480Z,"8 km SSE of Guánica, Puerto Rico",earthquake,0.59,0.43,0.167883845829418,10.0,reviewed,pr,pr
2022-03-23T13:56:30.340Z,38.8041649,-122.7914963,1.3,1.11,md,27.0,45.0,0.004824,0.03,nc,nc73709266,2022-03-23T13:58:05.357Z,"4km NW of The Geysers, CA",earthquake,0.18,0.28,0.15,6.0,automatic,nc,nc
2022-03-23T14:03:00.740Z,38.5443344,-122.621666,3.67,1.46,md,9.0,136.0,0.1582,0.05,nc,nc73709271,2022-03-23T14:13:11.009Z,"5km SW of Calistoga, CA",earthquake,0.54,4.23,0.22,7.0,automatic,nc,nc
2022-03-23T12:47:30.790Z,44.3481667,-114.7776667,7.97,2.49,ml,14.0,67.0,0.531,0.28,mb,mb80541269,2022-03-23T14:10:13.810Z,"19 km NE of Stanley, Idaho",earthquake,0.66,1.38,0.137,25.0,reviewed,mb,mb
2022-03-23T14:16:41.740Z,38.8400002,-122.8088303,1.7,0.85,md,9.0,70.0,0.01452,0.02,nc,nc73709276,2022-03-23T14:18:15.600Z,"8km WNW of Cobb, CA",earthquake,0.42,0.78,,1.0,automatic,nc,nc
2022-03-23T12:36:01.720Z,44.2685,-115.1898333,10.6,1.8,ml,11.0,83.0,0.834,0.32,mb,mb80541264,2022-03-23T14:19:46.450Z,"20 km WNW of Stanley, Idaho",earthquake,0.7,2.05,0.148,10.0,reviewed,mb,mb
2022-03-23T14:23:09.170Z,38.8095016,-122.814003,2.67,0.84,md,15.0,70.0,0.01187,0.03,nc,nc73709281,2022-03-23T14:24:46.774Z,"6km NW of The Geysers, CA",earthquake,0.32,0.82,,1.0,automatic,nc,nc
2022-03-23T12:47:29.877Z,44.3086,-114.7437,10.0,2.4,ml,,59.0,0.511,0.9,us,us6000h6x9,2022-03-23T14:27:16.040Z,"18 km ENE of Stanley, Idaho",earthquake,1.9,2.0,0.053,46.0,reviewed,us,us
2022-03-23T10:29:49.480Z,44.3446667,-115.089,4.86,1.87,ml,11.0,78.0,0.754,0.22,mb,mb80541259,2022-03-23T14:27:03.610Z,"18 km NW of Stanley, Idaho",earthquake,0.55,1.62,0.191,12.0,reviewed,mb,mb
2022-03-23T09:43:38.370Z,44.27,-115.1921667,9.83,1.98,ml,14.0,68.0,0.836,0.26,mb,mb80541254,2022-03-23T14:35:50.900Z,"21 km WNW of Stanley, Idaho",earthquake,0.61,1.21,0.158,12.0,reviewed,mb,mb
2022-03-23T07:43:20.660Z,44.1236667,-115.0908333,5.91,1.79,ml,10.0,80.0,0.745,0.19,mb,mb80541249,2022-03-23T14:44:07.150Z,"16 km SW of Stanley, Idaho",earthquake,0.42,1.37,0.231,9.0,reviewed,mb,mb
2022-03-23T14:55:17.443Z,61.8844,-149.2831,5.8,1.7,ml,,,,0.67,ak,ak0223ruqcow,2022-03-23T14:57:24.774Z,"15 km N of Fishhook, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-23T14:47:21.180Z,62.0153,-147.6237,41.0,1.6,ml,,,,0.76,ak,ak0223ruon92,2022-03-23T14:50:02.690Z,Central Alaska,earthquake,,0.6,,,automatic,ak,ak
2022-03-23T13:00:33.190Z,36.0303333,-117.8601667,2.13,0.59,ml,13.0,131.0,0.0333,0.1,ci,ci39975183,2022-03-23T14:51:57.980Z,"8km ESE of Coso Junction, CA",earthquake,0.15,0.16,0.095,5.0,reviewed,ci,ci
2022-03-22T18:09:47.760Z,46.2851667,-111.6185,-2.0,1.59,ml,9.0,175.0,0.315,0.15,mb,mb80541229,2022-03-23T14:53:30.740Z,"8 km WSW of Townsend, Montana",quarry blast,0.97,31.61,0.173,9.0,reviewed,mb,mb
2022-03-22T23:49:14.670Z,44.656,-110.6641667,5.7,-0.01,md,7.0,101.0,0.05284,0.04,uu,uu60030119,2022-03-23T15:10:45.200Z,"34 km E of West Yellowstone, Montana",earthquake,0.42,0.96,0.749,3.0,reviewed,uu,uu
2022-03-22T23:48:30.350Z,39.4178333,-110.2976667,-3.45,1.77,ml,7.0,200.0,0.02215,0.15,uu,uu60486707,2022-03-23T15:01:28.390Z,"16 km SSE of Sunnyside, Utah",earthquake,1.26,3.87,0.087,2.0,reviewed,uu,uu
2022-03-23T15:11:09.970Z,19.2056674957275,-155.473831176758,32.5,2.1500001,md,40.0,144.0,,0.129999995,hv,hv72960022,2022-03-23T15:14:21.660Z,"0 km ENE of Pāhala, Hawaii",earthquake,0.67,0.910000026,1.02999997,12.0,automatic,hv,hv
2022-03-23T14:11:58.990Z,47.5468333,-113.9261667,16.55,0.79,ml,8.0,125.0,0.062,0.12,mb,mb80541279,2022-03-23T15:20:56.340Z,"13 km E of Ronan, Montana",earthquake,0.42,0.71,0.15,2.0,reviewed,mb,mb
2022-03-23T04:57:46.640Z,39.4105,-110.2831667,-3.39,1.73,md,7.0,206.0,0.03521,0.21,uu,uu60486727,2022-03-23T15:23:39.720Z,"18 km SSE of Sunnyside, Utah",earthquake,1.59,3.62,0.093,7.0,reviewed,uu,uu
2022-03-23T04:05:34.790Z,39.4205,-110.31,-1.56,1.05,md,5.0,196.0,0.01224,0.02,uu,uu60486717,2022-03-23T15:21:34.050Z,"16 km SSE of Sunnyside, Utah",earthquake,0.88,0.57,0.16,5.0,reviewed,uu,uu
2022-03-22T21:44:45.130Z,45.922,-111.477,-2.0,1.49,ml,7.0,160.0,0.292,0.09,mb,mb80541239,2022-03-23T15:12:35.820Z,"5 km NW of Logan, Montana",quarry blast,0.65,31.61,0.117,6.0,reviewed,mb,mb
2022-03-23T15:27:10.006Z,61.8921,-151.3667,70.6,1.9,ml,,,,0.67,ak,ak0223rv5roa,2022-03-23T15:31:39.620Z,"11 km S of Skwentna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-03-23T09:42:23.200Z,39.422,-110.3103333,-1.89,1.51,md,6.0,180.0,0.01163,0.08,uu,uu60486737,2022-03-23T15:27:20.350Z,"15 km SSE of Sunnyside, Utah",earthquake,1.73,1.56,0.093,4.0,reviewed,uu,uu
2022-03-23T06:12:02.030Z,44.6651667,-110.0198333,12.69,0.82,md,6.0,107.0,0.09651,0.12,uu,uu60486732,2022-03-23T15:25:45.380Z,"38 km S of Silver Gate, Montana",earthquake,0.64,1.23,0.401,5.0,reviewed,uu,uu
2022-03-23T14:02:19.210Z,44.8191667,-110.7818333,3.8,0.5,md,13.0,200.0,0.0578,0.09,uu,uu60486762,2022-03-23T15:42:18.850Z,Wyoming,earthquake,0.78,0.71,0.244,8.0,reviewed,uu,uu
2022-03-23T13:55:45.940Z,44.8061667,-110.7868333,6.71,1.6,ml,21.0,102.0,0.04871,0.23,uu,uu60486752,2022-03-23T15:35:36.270Z,"20 km SSW of Mammoth, Wyoming",earthquake,0.47,1.12,0.505,4.0,reviewed,uu,uu
2022-03-23T09:20:54.510Z,45.3868333,-111.0016667,4.69,1.25,ml,18.0,71.0,0.298,0.17,mb,mb80541284,2022-03-23T15:39:37.050Z,"16 km WNW of South Glastonbury, Montana",earthquake,0.38,2.91,0.195,5.0,reviewed,mb,mb
2022-03-23T15:50:42.810Z,34.8386667,-118.8798333,6.52,1.5,ml,26.0,49.0,0.03253,0.2,ci,ci39975351,2022-03-23T15:54:35.115Z,"1km WSW of Lebec, CA",earthquake,0.38,0.51,0.19,23.0,automatic,ci,ci
2022-03-23T16:03:37.750Z,34.2666667,-119.7248333,1.0,1.98,ml,22.0,119.0,0.1739,0.2,ci,ci39975367,2022-03-23T16:07:31.206Z,"17km S of Santa Barbara, CA",earthquake,0.49,31.61,0.135,30.0,automatic,ci,ci
2022-03-22T18:16:45.470Z,45.9083333,-112.2518333,-2.0,-0.01,md,7.0,161.0,0.018,0.13,mb,mb80541289,2022-03-23T15:59:45.870Z,"12 km WNW of Whitehall, Montana",quarry blast,0.89,31.61,0.308,3.0,reviewed,mb,mb
2022-03-22T17:13:16.989Z,34.49183333,-97.20233333,0.0,1.51,ml,37.0,104.0,0.1448715713,0.51,ok,ok2022frmi,2022-03-23T16:07:09.692Z,"7 km W of Davis, Oklahoma",quarry blast,,0.7,0.25,14.0,reviewed,ok,ok
2022-03-23T16:21:57.050Z,38.8003349,-122.8141632,3.04,0.63,md,22.0,66.0,0.0145,0.02,nc,nc73709326,2022-03-23T16:23:31.424Z,"6km WNW of The Geysers, CA",earthquake,0.26,0.5,0.27,4.0,automatic,nc,nc
2022-03-23T16:21:23.220Z,38.7999992,-122.8133316,3.03,1.41,md,29.0,67.0,0.01415,0.02,nc,nc73709321,2022-03-23T16:23:01.110Z,"6km WNW of The Geysers, CA",earthquake,0.23,0.38,0.03,6.0,automatic,nc,nc
2022-03-23T16:09:05.440Z,38.8190002,-122.8046646,2.94,1.2,md,28.0,37.0,0.006092,0.02,nc,nc73709316,2022-03-23T16:18:10.686Z,"6km NW of The Geysers, CA",earthquake,0.21,0.45,0.1,5.0,automatic,nc,nc
2022-03-23T16:07:35.070Z,19.4895000457764,-155.585830688477,-1.53999996185303,1.79,ml,9.0,114.0,,0.129999995,hv,hv72960062,2022-03-23T16:13:06.910Z,"29 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.44,0.25,5.03,3.0,automatic,hv,hv
2022-03-23T16:00:02.338Z,-34.0213,-177.737,10.0,4.8,mb,,83.0,4.747,0.73,us,us6000h6y1,2022-03-23T16:19:37.040Z,south of the Kermadec Islands,earthquake,7.1,1.9,0.121,24.0,reviewed,us,us
2022-03-23T16:34:40.700Z,38.8014984,-122.7718353,1.64,0.35,md,9.0,92.0,0.009513,0.02,nc,nc73709336,2022-03-23T16:36:16.168Z,"3km NNW of The Geysers, CA",earthquake,0.47,0.74,,1.0,automatic,nc,nc
2022-03-23T16:26:09.650Z,19.4370002746582,-155.287673950195,-0.349999994039536,2.05999994,md,9.0,253.0,,0.129999995,hv,hv72960077,2022-03-23T16:29:03.080Z,"5 km W of Volcano, Hawaii",earthquake,0.41,0.270000011,2.19000006,4.0,automatic,hv,hv
2022-03-23T16:07:15.880Z,38.655,-112.241,7.98,2.35,ml,22.0,52.0,0.1527,0.21,uu,uu60486767,2022-03-23T16:29:00.630Z,"3 km NNW of Joseph, Utah",earthquake,0.45,1.23,0.244,15.0,reviewed,uu,uu
2022-03-23T16:41:35.269Z,62.6657,-149.6671,68.8,1.8,ml,,,,0.95,ak,ak0223rvu9b7,2022-03-23T16:44:23.365Z,"32 km NE of Chase, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-03-23T16:29:35.301Z,1.8312,127.3232,119.69,4.9,mb,,58.0,1.053,0.59,us,us6000h6y6,2022-03-23T16:45:25.040Z,"77 km W of Tobelo, Indonesia",earthquake,8.2,6.6,0.074,58.0,reviewed,us,us
2022-03-23T06:13:07.650Z,46.40900039672852,-119.26616668701172,1.04999995231628,1.71000004,md,9.0,172.0,0.02561,0.0399999991,uw,uw61815347,2022-03-23T16:52:29.680Z,"13 km NNE of West Richland, Washington",earthquake,0.45,2.07999992,1.70000005,2.0,reviewed,uw,uw
2022-03-22T22:25:49.380Z,35.139,-95.56016667,5.25,1.12,ml,24.0,127.0,0.09718092979,0.3,ok,ok2022frwq,2022-03-23T16:49:13.272Z,"9 km ESE of Canadian, Oklahoma",earthquake,,1.3,0.27,9.0,reviewed,ok,ok
2022-03-22T21:01:42.780Z,35.10916667,-95.53633333,7.08,1.63,ml,57.0,96.0,0.1079788109,0.26,ok,ok2022frtw,2022-03-23T16:43:43.103Z,"12 km E of Crowder, Oklahoma",earthquake,,0.7,0.25,14.0,reviewed,ok,ok
2022-03-23T16:59:31.439Z,60.63,-151.9857,75.3,1.1,ml,,,,0.42,ak,ak0223rvy3uf,2022-03-23T17:01:10.219Z,"36 km W of Salamatof, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-03-23T16:54:56.500Z,19.1436672210693,-155.475006103516,30.7299995422363,1.99000001,md,32.0,170.0,,0.170000002,hv,hv72960092,2022-03-23T16:58:08.140Z,"6 km S of Pāhala, Hawaii",earthquake,0.88,1.11000001,0.99000001,8.0,automatic,hv,hv
2022-03-23T16:19:56.240Z,35.6155,-117.413,10.17,0.17,ml,8.0,128.0,0.04945,0.15,ci,ci39975423,2022-03-23T16:53:55.476Z,"17km S of Trona, CA",earthquake,0.44,0.7,0.044,2.0,reviewed,ci,ci
2022-03-23T17:12:11.494Z,60.7444,-149.0978,19.7,1.9,ml,,,,0.37,ak,ak0223rw9f99,2022-03-23T17:14:05.597Z,"22 km S of Girdwood, Alaska",earthquake,,1.2,,,automatic,ak,ak
2022-03-23T16:17:45.270Z,45.6043333,-111.8965,5.87,-0.19,ml,5.0,104.0,0.187,0.07,mb,mb80541304,2022-03-23T17:04:20.950Z,"6 km S of Pony, Montana",earthquake,0.6,6.69,,0.0,reviewed,mb,mb
2022-03-23T08:12:09.330Z,42.42733333333334,-120.3865,0.83,1.51,ml,6.0,198.0,0.2027,0.09,uw,uw61815352,2022-03-23T17:04:42.990Z,"26 km N of Lakeview, Oregon",earthquake,0.89,1.01,0.0590020814019159,5.0,reviewed,uw,uw
2022-03-23T04:28:30.100Z,47.72766666666666,-120.1665,2.75,0.51,ml,10.0,65.0,0.07542,0.06,uw,uw61815337,2022-03-23T17:13:00.270Z,"6 km NNE of Entiat, Washington",earthquake,0.18,1.41,0.1681855757746233,4.0,reviewed,uw,uw
2022-03-22T23:53:46.790Z,46.433,-122.40566666666666,18.94,0.46,ml,11.0,260.0,0.135,0.15,uw,uw61815307,2022-03-23T17:06:28.530Z,"12 km SSE of Mossyrock, Washington",earthquake,0.92,1.32,0.1287196851767439,7.0,reviewed,uw,uw
2022-03-23T11:32:44.620Z,46.39066666666667,-121.855,8.92,0.95,ml,28.0,186.0,0.227,0.19,uw,uw61815357,2022-03-23T17:19:47.080Z,"27 km SSW of Packwood, Washington",earthquake,0.73,16.96,0.0910651359416105,15.0,reviewed,uw,uw
2022-03-23T05:46:47.910Z,46.93866666666667,-121.92666666666666,10.81,0.39,ml,11.0,113.0,0.03764,0.1,uw,uw61815342,2022-03-23T17:18:51.740Z,"18 km SSE of Carbonado, Washington",earthquake,0.45,0.91,0.1635800844908482,4.0,reviewed,uw,uw
2022-03-23T17:10:35.103Z,41.2085,44.0893,16.4,4.2,mb,,79.0,0.92,0.91,us,us7000gwkp,2022-03-23T17:28:36.040Z,"11 km W of Metsavan, Armenia",earthquake,5.6,2.7,0.305,4.0,reviewed,us,us
2022-03-23T16:37:29.020Z,47.601,-120.23116666666668,5.46,0.8300000000000001,ml,6.0,198.0,0.06331,0.09,uw,uw61815407,2022-03-23T17:34:06.800Z,"8 km SSW of Entiat, Washington",earthquake,0.57,0.73,0.254691532918516,4.0,reviewed,uw,uw
2022-03-23T13:13:21.130Z,46.1965,-122.19133333333332,1.57,0.21,ml,14.0,123.0,0.003297,0.11,uw,uw61815372,2022-03-23T17:30:04.540Z,"37 km NNE of Amboy, Washington",earthquake,0.42,0.22,0.2971612347848248,8.0,reviewed,uw,uw
2022-03-23T17:07:55.120Z,48.58316666666666,-123.558,-0.2,1.33,ml,12.0,72.0,0.09688,0.32,uw,uw61815422,2022-03-23T17:46:49.580Z,"13 km SW of North Saanich, Canada",explosion,1.21,31.61,0.115693728629485,3.0,reviewed,uw,uw
2022-03-23T17:01:09.060Z,36.0941667,-117.8543333,2.02,0.66,ml,14.0,133.0,0.02337,0.08,ci,ci39975487,2022-03-23T17:46:23.015Z,"10km ENE of Coso Junction, CA",earthquake,0.19,0.12,0.284,7.0,reviewed,ci,ci
2022-03-23T16:52:40.800Z,35.7403333,-117.6475,10.67,0.61,ml,16.0,107.0,0.08552,0.12,ci,ci39975471,2022-03-23T17:52:38.640Z,"14km N of Ridgecrest, CA",earthquake,0.29,0.6,0.076,5.0,reviewed,ci,ci
2022-03-23T14:46:12.430Z,37.3281667,-122.2568333,2.41,0.94,md,8.0,73.0,0.05802,0.04,nc,nc73709286,2022-03-23T17:54:23.376Z,"6km SSW of Portola Valley, CA",earthquake,0.24,0.89,0.095,7.0,reviewed,nc,nc
2022-03-23T11:09:11.350Z,40.1376667,-123.8231667,23.17,1.89,md,21.0,79.0,0.04092,0.12,nc,nc73709241,2022-03-23T17:54:10.333Z,"2km N of Redway, CA",earthquake,0.29,0.24,0.201,16.0,reviewed,nc,nc
2022-03-23T08:53:16.620Z,36.2343333,-89.4191667,7.95,1.25,md,12.0,62.0,0.004242,0.03,nm,nm60378172,2022-03-23T17:40:03.020Z,"6 km ESE of Ridgely, Tennessee",earthquake,0.32,0.86,0.077,10.0,reviewed,nm,nm
2022-03-22T23:20:07.398Z,39.3102,-119.985,0.0,-0.1,ml,3.0,276.61,0.044,0.1791,nn,nn00835851,2022-03-23T17:51:41.079Z,Nevada,earthquake,,0.0,0.0,1.0,reviewed,nn,nn
2022-03-22T22:53:51.039Z,38.2999,-119.2118,14.3,1.0,ml,10.0,159.56,0.186,0.1262,nn,nn00835850,2022-03-23T17:48:33.861Z,"5 km NNE of Bridgeport, California",earthquake,,3.2,0.38,2.0,reviewed,nn,nn
2022-03-23T00:02:42.617Z,38.0234,-118.5795,10.8,1.1,ml,7.0,335.41,0.236,0.1113,nn,nn00835855,2022-03-23T18:10:16.468Z,"24 km NNW of Benton, California",earthquake,,16.9,0.0,1.0,reviewed,nn,nn
2022-03-23T18:15:25.030Z,19.2084999084473,-155.419006347656,31.7399997711182,2.42,ml,42.0,150.0,,0.109999999,hv,hv72960142,2022-03-23T18:20:56.320Z,"6 km E of Pāhala, Hawaii",earthquake,0.53,0.689999998,4.48,3.0,automatic,hv,hv
2022-03-23T18:12:48.260Z,19.1916675567627,-155.477493286133,31.1599998474121,1.97000003,md,34.0,84.0,,0.200000003,hv,hv72960137,2022-03-23T18:16:05.640Z,"1 km S of Pāhala, Hawaii",earthquake,0.69,0.970000029,0.340000004,9.0,automatic,hv,hv
2022-03-23T12:32:57.030Z,40.1406667,-123.8196667,23.32,1.86,md,17.0,78.0,0.04182,0.11,nc,nc73709251,2022-03-23T18:19:55.912Z,"2km N of Redway, CA",earthquake,0.38,0.38,0.287,12.0,reviewed,nc,nc
2022-03-23T05:03:51.884Z,37.1057,-116.2563,5.0,-0.1,ml,7.0,147.88,0.128,0.1439,nn,nn00835857,2022-03-23T18:19:38.233Z,"49 km ENE of Beatty, Nevada",earthquake,,6.0,0.84,5.0,reviewed,nn,nn
2022-03-23T04:45:34.096Z,38.2324,-118.3322,9.5,0.4,ml,7.0,243.35,0.137,0.1169,nn,nn00835856,2022-03-23T18:13:26.219Z,"26 km SW of Mina, Nevada",earthquake,,8.5,0.0,1.0,reviewed,nn,nn
2022-03-23T18:29:40.610Z,38.7989998,-122.7323303,1.06,0.7,md,9.0,110.0,0.01611,0.02,nc,nc73709371,2022-03-23T18:31:15.995Z,"3km SSW of Cobb, CA",earthquake,0.28,0.87,0.17,2.0,automatic,nc,nc
2022-03-23T18:25:55.710Z,38.8395004,-122.8101654,1.83,0.98,md,13.0,53.0,0.01608,0.02,nc,nc73709366,2022-03-23T18:27:30.746Z,"8km WNW of Cobb, CA",earthquake,0.25,0.65,0.27,2.0,automatic,nc,nc
2022-03-23T18:25:44.640Z,38.8388329,-122.8103333,1.95,0.83,md,22.0,49.0,0.01542,0.02,nc,nc73709361,2022-03-23T18:27:20.712Z,"8km WNW of Cobb, CA",earthquake,0.22,0.43,0.24,4.0,automatic,nc,nc
2022-03-23T17:46:42.790Z,40.7495,-111.9448333,8.72,0.94,md,13.0,69.0,0.02584,0.12,uu,uu60486777,2022-03-23T18:24:57.530Z,"4 km WSW of Salt Lake City, Utah",earthquake,0.35,0.73,0.226,6.0,reviewed,uu,uu
2022-03-23T17:10:38.990Z,40.1333333,-123.8178333,23.05,1.74,md,21.0,81.0,0.035,0.13,nc,nc73709341,2022-03-23T18:30:57.237Z,"2km NNE of Redway, CA",earthquake,0.43,0.35,0.317,15.0,reviewed,nc,nc
2022-03-23T13:34:41.960Z,40.1368333,-123.8195,23.39,1.93,md,19.0,80.0,0.03857,0.11,nc,nc73709261,2022-03-23T18:30:10.580Z,"2km N of Redway, CA",earthquake,0.34,0.35,0.2,14.0,reviewed,nc,nc
2022-03-23T18:37:45.830Z,35.8798333,-117.6695,7.11,0.78,ml,10.0,93.0,0.06967,0.07,ci,ci39975623,2022-03-23T18:41:18.068Z,"22km ESE of Little Lake, CA",earthquake,0.36,0.9,0.243,8.0,automatic,ci,ci
2022-03-23T18:11:23.123Z,26.8665,126.3845,10.0,5.3,mww,,44.0,1.687,0.83,us,us7000gwkw,2022-03-23T18:38:35.040Z,"148 km WNW of Naha, Japan",earthquake,6.0,1.8,0.093,11.0,reviewed,us,us
2022-03-23T18:02:46.300Z,46.263333333333335,-122.20816666666668,1.68,0.01,ml,7.0,113.0,0.05298,0.06,uw,uw61815452,2022-03-23T18:40:22.120Z,"33 km S of Morton, Washington",earthquake,0.26,0.33,0.1001832357283163,3.0,reviewed,uw,uw
2022-03-23T12:03:27.937Z,28.90411377,-97.99804688,11.12691243,2.6,ml,14.0,80.0,0.04562015395,0.3,tx,tx2022fsxq,2022-03-23T18:38:10.888Z,"8 km SSE of Falls City, Texas",earthquake,1.56248319,1.697474105,0.0,7.0,reviewed,tx,tx
2022-03-23T18:51:58.810Z,38.8376656,-122.7914963,2.25,0.46,md,9.0,87.0,0.001167,0.01,nc,nc73709376,2022-03-23T18:53:32.516Z,"6km WNW of Cobb, CA",earthquake,0.37,0.55,0.39,2.0,automatic,nc,nc
2022-03-23T18:45:12.000Z,60.237,-153.086,141.0,5.0,Ml,54.0,57.599995392000366,0.6171426,0.61,at,at00r97o3c,2022-03-23T18:56:00.058Z,"68 km E of Port Alsworth, Alaska",earthquake,0.0,0.0,,27.0,reviewed,at,at
2022-03-23T17:27:54.380Z,40.8853333,-122.377,13.99,1.7,md,20.0,59.0,0.2528,0.1,nc,nc73709346,2022-03-23T18:54:10.717Z,"23km N of Shasta Lake, CA",earthquake,0.27,1.47,0.254,20.0,reviewed,nc,nc
2022-03-23T16:30:45.450Z,38.8113333,-122.739,2.77,0.05,md,18.0,129.0,0.0194,0.02,nc,nc73709331,2022-03-23T18:44:58.706Z,"2km SW of Cobb, CA",earthquake,0.25,0.43,0.175,4.0,reviewed,nc,nc
2022-03-22T22:22:40.290Z,45.36233333333333,-121.7625,-1.32,-0.23,md,6.0,141.0,0.0215,0.06,uw,uw61815267,2022-03-23T18:46:43.880Z,"6 km N of Government Camp, Oregon",earthquake,0.45,0.24,0.0020469548966066,3.0,reviewed,uw,uw
2022-03-22T21:33:12.650Z,31.60626016,-103.9752441,9.653564453,1.9,ml,8.0,116.0,0.09814700117,0.2,tx,tx2022frux,2022-03-23T18:59:07.030Z,western Texas,earthquake,1.466464604,1.93961254,0.2,5.0,reviewed,tx,tx
2022-03-23T19:00:47.150Z,33.8583333,-117.5041667,1.57,1.15,ml,30.0,55.0,0.06394,0.27,ci,ci39975647,2022-03-23T19:04:25.273Z,"3km SE of Home Gardens, CA",quarry blast,0.46,0.67,0.263,26.0,automatic,ci,ci
2022-03-23T19:00:01.370Z,19.1881675720215,-155.469161987305,32.8699989318848,2.25999999,md,39.0,95.0,,0.129999995,hv,hv72960192,2022-03-23T19:03:13.440Z,"1 km SSE of Pāhala, Hawaii",earthquake,0.55,0.819999993,1.63999999,18.0,automatic,hv,hv
2022-03-23T18:45:11.971Z,60.2046,-153.1326,146.07,4.7,mb,,47.0,0.25,0.71,us,us7000gwl2,2022-03-23T19:09:14.323Z,"65 km E of Port Alsworth, Alaska",earthquake,4.5,5.3,0.073,58.0,reviewed,us,us
2022-03-23T19:14:08.800Z,35.6605,-117.5258333,10.88,1.63,ml,27.0,81.0,0.09022,0.17,ci,ci39975663,2022-03-23T19:17:40.854Z,"14km ENE of Ridgecrest, CA",earthquake,0.25,0.56,0.136,25.0,automatic,ci,ci
2022-03-23T19:31:43.510Z,35.0494995,-118.3511658,-0.1,1.36,ml,15.0,108.0,0.05929,0.1,ci,ci39975695,2022-03-23T19:35:15.467Z,"13km SE of Tehachapi, CA",earthquake,0.39,0.71,0.124,4.0,automatic,ci,ci
2022-03-23T19:25:02.440Z,32.6021667,-116.9831667,0.35,1.79,ml,20.0,204.0,0.176,0.26,ci,ci39975679,2022-03-23T19:28:46.431Z,"7km ESE of Chula Vista, CA",quarry blast,1.05,31.61,0.149,21.0,automatic,ci,ci
2022-03-23T19:05:42.120Z,39.4173333,-110.3085,-1.99,1.76,ml,13.0,182.0,0.01453,0.15,uu,uu60486792,2022-03-23T19:27:32.940Z,"16 km SSE of Sunnyside, Utah",earthquake,0.49,0.52,0.079,3.0,reviewed,uu,uu
2022-03-23T06:53:08.087Z,38.1752,-117.8239,8.2,1.1,ml,9.0,190.69,0.113,0.1417,nn,nn00835861,2022-03-23T19:30:34.211Z,"34 km SE of Mina, Nevada",earthquake,,3.8,0.71,4.0,reviewed,nn,nn
2022-03-23T18:25:04.483Z,38.0473,72.6454,120.48,4.4,mb,,73.0,1.577,0.26,us,us7000gwkz,2022-03-23T19:35:41.040Z,"114 km ENE of Khorugh, Tajikistan",earthquake,7.3,8.4,0.105,26.0,reviewed,us,us
2022-03-23T18:45:05.825Z,59.8669,-151.4781,183.8,4.2,ml,,,,0.59,ak,ak0223rx1x1y,2022-03-23T19:50:21.982Z,"9 km NE of Nikolaevsk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-03-23T08:32:24.787Z,38.8953,-119.6545,0.0,0.5,ml,4.0,229.98,0.035,0.1425,nn,nn00835864,2022-03-23T19:49:15.754Z,"3 km NNW of Carter Springs, Nevada",earthquake,,0.0,0.0,1.0,reviewed,nn,nn
2022-03-23T07:58:54.738Z,38.5536,-119.5257,6.6,0.9,ml,9.0,115.72,0.033,0.1232,nn,nn00835863,2022-03-23T19:46:08.127Z,"2 km SW of Coleville, California",earthquake,,1.2,0.14,3.0,reviewed,nn,nn
2022-03-23T18:19:14.977Z,31.59468943,-104.3011368,8.933740234,1.9,ml,11.0,74.0,0.1662908088,0.1,tx,tx2022ftka,2022-03-23T19:50:50.244Z,"57 km WNW of Toyah, Texas",earthquake,1.585628862,3.234131034,0.2,6.0,reviewed,tx,tx
2022-03-23T12:43:20.529Z,39.4505,-119.1165,12.2,0.8,ml,7.0,230.17,0.333,0.1301,nn,nn00835866,2022-03-23T19:52:25.229Z,"10 km ENE of Silver Springs, Nevada",earthquake,,2.7,0.2,2.0,reviewed,nn,nn
2022-03-23T08:25:50.630Z,19.1711666666667,-155.473833333333,34.02,1.8,md,31.0,80.0,,0.11,hv,hv72959777,2022-03-23T19:58:17.560Z,"3 km S of Pāhala, Hawaii",earthquake,0.55,0.73,0.192220458943421,20.0,reviewed,hv,hv
